league_url,season,team_name,team_url,squad,squad_url,avg_age,foreigners_cnt,market_value,update_date
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2018,32,https://www.transfermarkt.com/bayern-munich/kader/verein/27/saison_id/2018/plus/1,25.7,15,€24.53m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2018,34,https://www.transfermarkt.com/borussia-dortmund/kader/verein/16/saison_id/2018/plus/1,24.4,19,€18.92m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2018,34,https://www.transfermarkt.com/rb-leipzig/kader/verein/23826/saison_id/2018/plus/1,22.6,22,€14.09m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2018,31,https://www.transfermarkt.com/bayer-04-leverkusen/kader/verein/15/saison_id/2018/plus/1,24.6,16,€13.85m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2018,38,https://www.transfermarkt.com/tsg-1899-hoffenheim/kader/verein/533/saison_id/2018/plus/1,24.4,22,€8.85m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2018,47,https://www.transfermarkt.com/eintracht-frankfurt/kader/verein/24/saison_id/2018/plus/1,24.8,28,€6.67m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Borussia Mönchengladbach,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2018,30,https://www.transfermarkt.com/borussia-monchengladbach/kader/verein/18/saison_id/2018/plus/1,25.2,17,€8.81m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2018,36,https://www.transfermarkt.com/vfl-wolfsburg/kader/verein/82/saison_id/2018/plus/1,25.1,21,€6.37m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2018,39,https://www.transfermarkt.com/fc-schalke-04/kader/verein/33/saison_id/2018/plus/1,25.1,24,€5.67m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2018,36,https://www.transfermarkt.com/hertha-bsc/kader/verein/44/saison_id/2018/plus/1,24.4,19,€5.77m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,SV Werder Bremen,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2018,33,https://www.transfermarkt.com/sv-werder-bremen/kader/verein/86/saison_id/2018/plus/1,25.8,18,€5.09m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,1.FSV Mainz 05,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2018,35,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/saison_id/2018/plus/1,24.7,20,€4.56m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,VfB Stuttgart,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2018,34,https://www.transfermarkt.com/vfb-stuttgart/kader/verein/79/saison_id/2018/plus/1,24.9,17,€4.23m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,FC Augsburg,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2018,40,https://www.transfermarkt.com/fc-augsburg/kader/verein/167/saison_id/2018/plus/1,24.9,19,€3.48m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,SC Freiburg,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2018,34,https://www.transfermarkt.com/sc-freiburg/kader/verein/60/saison_id/2018/plus/1,25.0,8,€3.59m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Fortuna Düsseldorf,https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/saison_id/2018,34,https://www.transfermarkt.com/fortuna-dusseldorf/kader/verein/38/saison_id/2018/plus/1,26.3,17,€2.79m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2018,37,https://www.transfermarkt.com/hannover-96/kader/verein/42/saison_id/2018/plus/1,25.7,18,€2.47m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2018,2018,1.FC Nuremberg,https://www.transfermarkt.com/1-fc-nurnberg/startseite/verein/4/saison_id/2018,29,https://www.transfermarkt.com/1-fc-nuremberg/kader/verein/4/saison_id/2018/plus/1,25.2,12,€1.88m,2023-05-26 18:36:29.470983
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2021,39,https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2021/plus/1,24.3,23,€25.74m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2021,49,https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2021/plus/1,24.0,28,€18.75m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2021,44,https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2021/plus/1,25.1,25,€20.78m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2021,43,https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2021/plus/1,25.5,28,€17.89m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Tottenham Hotspur,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2021,45,https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2021/plus/1,23.5,26,€15.32m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,41,https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2021/plus/1,23.4,25,€14.95m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2021,40,https://www.transfermarkt.com/leicester-city/kader/verein/1003/saison_id/2021/plus/1,25.1,24,€13.16m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2021,44,https://www.transfermarkt.com/aston-villa/kader/verein/405/saison_id/2021/plus/1,24.2,21,€11.09m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2021,42,https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2021/plus/1,25.5,22,€11.41m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2021,38,https://www.transfermarkt.com/wolverhampton-wanderers/kader/verein/543/saison_id/2021/plus/1,24.4,30,€9.92m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2021,36,https://www.transfermarkt.com/west-ham-united/kader/verein/379/saison_id/2021/plus/1,26.0,20,€9.86m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2021,43,https://www.transfermarkt.com/brighton-amp-hove-albion/kader/verein/1237/saison_id/2021/plus/1,24.1,31,€7.40m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Newcastle United,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2021,34,https://www.transfermarkt.com/newcastle-united/kader/verein/762/saison_id/2021/plus/1,27.4,18,€9.23m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Leeds United,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2021,35,https://www.transfermarkt.com/leeds-united/kader/verein/399/saison_id/2021/plus/1,23.5,19,€8.56m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2021,33,https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2021/plus/1,25.1,18,€8.31m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Brentford FC,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2021,38,https://www.transfermarkt.com/brentford-fc/kader/verein/1148/saison_id/2021/plus/1,24.3,26,€7.19m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2021,33,https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2021/plus/1,25.9,16,€8.21m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Norwich City,https://www.transfermarkt.com/norwich-city/startseite/verein/1123/saison_id/2021,45,https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2021/plus/1,24.2,29,€3.63m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2021,47,https://www.transfermarkt.com/watford-fc/kader/verein/1010/saison_id/2021/plus/1,25.8,36,€3.32m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2021,2021,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2021,35,https://www.transfermarkt.com/burnley-fc/kader/verein/1132/saison_id/2021/plus/1,27.3,16,€3.94m,2023-05-26 18:36:29.637532
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,45,https://www.transfermarkt.com/bayern-munich/kader/verein/27/saison_id/2020/plus/1,23.9,22,€19.07m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2020,32,https://www.transfermarkt.com/borussia-dortmund/kader/verein/16/saison_id/2020/plus/1,25.0,16,€19.64m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2020,32,https://www.transfermarkt.com/rb-leipzig/kader/verein/23826/saison_id/2020/plus/1,23.7,23,€17.97m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2020,33,https://www.transfermarkt.com/bayer-04-leverkusen/kader/verein/15/saison_id/2020/plus/1,25.0,22,€11.31m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Borussia Mönchengladbach,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2020,33,https://www.transfermarkt.com/borussia-monchengladbach/kader/verein/18/saison_id/2020/plus/1,25.7,19,€9.11m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,36,https://www.transfermarkt.com/eintracht-frankfurt/kader/verein/24/saison_id/2020/plus/1,25.6,24,€7.48m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2020,30,https://www.transfermarkt.com/vfl-wolfsburg/kader/verein/82/saison_id/2020/plus/1,26.0,20,€8.56m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2020,38,https://www.transfermarkt.com/hertha-bsc/kader/verein/44/saison_id/2020/plus/1,24.4,20,€6.02m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2020,37,https://www.transfermarkt.com/tsg-1899-hoffenheim/kader/verein/533/saison_id/2020/plus/1,25.1,25,€6.17m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,VfB Stuttgart,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2020,32,https://www.transfermarkt.com/vfb-stuttgart/kader/verein/79/saison_id/2020/plus/1,23.8,16,€5.91m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,1.FSV Mainz 05,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2020,36,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/saison_id/2020/plus/1,24.9,18,€4.54m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,SC Freiburg,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2020,30,https://www.transfermarkt.com/sc-freiburg/kader/verein/60/saison_id/2020/plus/1,25.2,13,€4.64m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2020,45,https://www.transfermarkt.com/fc-schalke-04/kader/verein/33/saison_id/2020/plus/1,24.8,27,€2.73m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,1.FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2020,36,https://www.transfermarkt.com/1-fc-koln/kader/verein/3/saison_id/2020/plus/1,24.9,17,€3.28m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,SV Werder Bremen,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2020,33,https://www.transfermarkt.com/sv-werder-bremen/kader/verein/86/saison_id/2020/plus/1,25.2,15,€3.39m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,FC Augsburg,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,31,https://www.transfermarkt.com/fc-augsburg/kader/verein/167/saison_id/2020/plus/1,25.8,18,€3.00m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,1.FC Union Berlin,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,33,https://www.transfermarkt.com/1-fc-union-berlin/kader/verein/89/saison_id/2020/plus/1,25.8,10,€2.49m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2020,2020,Arminia Bielefeld,https://www.transfermarkt.com/arminia-bielefeld/startseite/verein/10/saison_id/2020,33,https://www.transfermarkt.com/arminia-bielefeld/kader/verein/10/saison_id/2020/plus/1,24.9,15,€1.72m,2023-05-26 18:36:29.733273
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Real Madrid,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2016,29,https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2016/plus/1,25.7,18,€27.69m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2016,33,https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2016/plus/1,25.8,18,€23.19m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2016,38,https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2016/plus/1,24.7,22,€13.57m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2016,38,https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2016/plus/1,25.6,23,€7.11m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2016,38,https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2016/plus/1,24.9,18,€6.78m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2016,34,https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2016/plus/1,25.9,13,€5.61m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Athletic Bilbao,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2016,30,https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2016/plus/1,26.9,1,€5.75m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Real Sociedad,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2016,30,https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2016/plus/1,25.8,4,€5.22m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Celta de Vigo,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2016,29,https://www.transfermarkt.com/celta-de-vigo/kader/verein/940/saison_id/2016/plus/1,25.4,15,€4.22m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Deportivo de La Coruña,https://www.transfermarkt.com/deportivo-la-coruna/startseite/verein/897/saison_id/2016,37,https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2016/plus/1,26.8,16,€2.54m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Deportivo Alavés,https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2016,30,https://www.transfermarkt.com/deportivo-alaves/kader/verein/1108/saison_id/2016/plus/1,25.3,11,€2.85m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Málaga CF,https://www.transfermarkt.com/fc-malaga/startseite/verein/1084/saison_id/2016,32,https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2016/plus/1,26.0,16,€2.63m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,UD Las Palmas,https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472/saison_id/2016,33,https://www.transfermarkt.com/ud-las-palmas/kader/verein/472/saison_id/2016/plus/1,26.7,9,€2.55m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Real Betis Balompié,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2016,28,https://www.transfermarkt.com/real-betis-balompie/kader/verein/150/saison_id/2016/plus/1,26.3,13,€3.01m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,RCD Espanyol Barcelona,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2016,29,https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2016/plus/1,27.3,9,€2.79m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,SD Eibar,https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2016,28,https://www.transfermarkt.com/sd-eibar/kader/verein/1533/saison_id/2016/plus/1,25.9,5,€2.43m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Granada CF,https://www.transfermarkt.com/fc-granada/startseite/verein/16795/saison_id/2016,40,https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2016/plus/1,25.2,26,€1.66m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,CD Leganés,https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2016,37,https://www.transfermarkt.com/cd-leganes/kader/verein/1244/saison_id/2016/plus/1,26.1,11,€1.44m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,Sporting Gijón,https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448/saison_id/2016,31,https://www.transfermarkt.com/sporting-gijon/kader/verein/2448/saison_id/2016/plus/1,25.8,9,€1.51m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2016,2016,CA Osasuna,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2016,37,https://www.transfermarkt.com/ca-osasuna/kader/verein/331/saison_id/2016/plus/1,25.5,9,€1.16m,2023-05-26 18:36:29.831985
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2017,35,https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2017/plus/1,25.0,19,€25.72m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2017,38,https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2017/plus/1,23.5,26,€13.94m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2017,34,https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2017/plus/1,23.1,19,€10.70m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2017,29,https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2017/plus/1,26.8,13,€8.17m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2017,39,https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2017/plus/1,23.6,16,€5.23m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,FC Girondins Bordeaux,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/saison_id/2017,37,https://www.transfermarkt.com/fc-girondins-bordeaux/kader/verein/40/saison_id/2017/plus/1,24.1,21,€4.20m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2017,35,https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2017/plus/1,24.3,18,€3.75m,2023-05-26 18:36:29.955389
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2017,2017,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2017,28,https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2017/plus/1,24.5,14,€3.94m,2023-05-26 18:36:29.955389
